Bug_ID,Product,Component,Status,Resolution,Summary,Changed,Average_Cos_Similarity_Score,Description,Duplicate_Bug_Ids
573238.0,Platform,SWT,CLOSED,DUPLICATE,Design Tab is not working on macbook with M1 processor,2021-11-10 06:31:28,0.07009765249741993,created attachment   simple jframe program opened in designed tab    i have a macbook air with an   processor  i have installed eclipse on my system for java programming  i installed window builder s latest version and also installed the required swing and window builder software from eclipse marketplace for gui development  when i created the jframe and executed it  the frame appeared  but when i switched to the design tab it s blank  i also tried this on eclipse      but still  the result is the same  the design tab is still not working  also  i extended the class to jframe as well as i have updated and reinstalled the window builder ,572210.0
525729.0,Orion,JS Tools,CLOSED,DUPLICATE,Should be able to navigate to dependency file using keyboard,2017-12-01 15:04:05,0.06401468838735917,open a requirejs module file    select one of the dependency function arguments  for example  message  lib  mtooltip  etc  you can hover over the selected dependency file to see the file path in a tooltip  and from there you can click on the filename in the tooltip to go to the file  you should also be able to somehow open the file using only the keyboard   maybe could use   to open the tooltip  and then could navigate to the link in the tooltip    alternatively  maybe     could navigate to the file directly ,467736.0
520452.0,JSDT,General,RESOLVED,DUPLICATE,Bug during JS editing (string literal),2020-05-04 06:21:13,0.0862652419881222,what steps will reproduce the problem      go to a line like var foo    long string      in the middle  insert   and a few chars later another    because you want to insert a variable value there     exception       error details    date  wed aug         cest   message  null severity  error product  eclipse             plugin  org eclipse wst jsdt core session data  eclipse buildid           java version       java vendor oracle corporation bootloader constants  os linux  arch    ws gtk  nl de de framework arguments    product org eclipse epp package java product command line arguments    os linux  ws gtk  arch    product org eclipse epp package java product  exception stack trace  java lang nullpointerexception  at org eclipse wst jsdt internal core dom binding scope getkey   at org eclipse wst jsdt internal core dom binding symbolbase getkey   at org eclipse wst jsdt core dom bindingresolverdom putbinding   at org eclipse wst jsdt core dom bindingresolverdom processvariabledeclaration   at org eclipse wst jsdt core dom bindingresolverdom resolve   at org eclipse wst jsdt core dom astparser resolvebindings   at org eclipse wst jsdt core dom astparser createast   at org eclipse wst jsdt internal ui javaeditor astprovider   run   at org eclipse core runtime saferunner run   at org eclipse wst jsdt internal ui javaeditor astprovider createast   at org eclipse wst jsdt internal ui javaeditor astprovider getast   at org eclipse wst jsdt internal ui viewsupport selectionlistenerwithastmanager partlistenergroup calculateastandinform   at org eclipse wst jsdt internal ui viewsupport selectionlistenerwithastmanager partlistenergroup   run   at org eclipse core internal jobs worker run ,530542.0
512540.0,Platform,UI,CLOSED,DUPLICATE,[JFace] improve StyledCellLabelProvider to use cell.setBackground() to fill the whole cell (Windows),2017-09-08 06:59:40,0.056829047416777766,created attachment   image  tableviewercell background is wrong  in windows  when you add an image to a tableviewercell and then you set the background for the cell  the background is not painted in the part of the cell where the image is displayed    in a table  when using a styledcelllabelprovider  we should be able to set the background for the whole cell  including where the image is painted   you can see the behavior by fetching this change and pressing ctrl e      c      ,512541.0
548849.0,z_Archived,Tycho,CLOSED,DUPLICATE,Enable MOJOs participation in parallel builds; mark threadSafe,2021-04-28 16:52:33,0.05159407795554286,when enabling parallel builds warnings are raised for tycho mojos  e g    warning  the following plugins are not marked  threadsafe in  bundle id    warning  org eclipse tycho tycho packaging plugin        warning  org eclipse tycho tycho   plugin        warning  org eclipse tycho tycho compiler plugin        warning  org eclipse tycho target platform configuration        warning  org eclipse tycho tycho source plugin         while it might be possible to actually make the execution threadsafe  the mojos can be declared threadsafe when the implementation of the execute  method is guarded with a synchronized lock  this is also described in    builds in maven  ,380169.0
570510.0,Justj,General,CLOSED,DUPLICATE,"Projects will not build. ""Failed to init ct.sym"" error",2021-01-20 09:49:29,0.09336111023202491,created attachment   screen recording demonstrating the bug  when creating a new project on some configurations  the project will not build and an error similar to the following is shown   the project was not built due to  failed to init ct sym for c  users aditya appdata local temp   tmp plugins org eclipse justj openjdk hotspot jre minimal stripped             jre lib jrt fs jar   fix the problem  then try refreshing this project and building it since it may be inconsistent   i m reporting this issue for eclipse ide        build      on windows         with java se jdk        this bug has also existed on previous versions and a workaround does exist as referenced here     issue with latest release of eclipse including latest jre  the projects are created and built successfully after using the workaround  the bug is documented on a fresh installation of eclipse with no preferences tweaked  java appears to be correctly installed as java and javac commands work at the command prompt ,569513.0
563303.0,JDT,Core,CLOSED,DUPLICATE,NPE caused by JavaSearchNameEnvironment#mapToClassPathLocation,2020-05-18 13:52:24,0.10111250843261285,i m not sure of the exact steps to reproduce the error  but there is a bug in org eclipse jdt internal core search matching javasearchnameenvironment   private classpathlocation maptoclasspathlocation      classpathlocation cp   null    ipath path   root getpath     try              ellided         catch            problem opening zip file or getting root kind        consider root corrupt and ignore       if           addmoduleclasspathinfo         return cp     if the ellided section throws a coreexception  the method may pass a null  cp  value to addmoduleclasspathinfo  this can cause an exception because that method dereferences the classpathlocation without checking for null   i just got this exception when i tried to rename a java file in my project    root exception  java lang nullpointerexception  at org eclipse jdt internal core search matching javasearchnameenvironment addmoduleclasspathinfo   at org eclipse jdt internal core search matching javasearchnameenvironment addmoduleclasspathinfo   at org eclipse jdt internal core search matching javasearchnameenvironment maptoclasspathlocation   at org eclipse jdt internal core search matching javasearchnameenvironment computeclasspathlocations   at org eclipse jdt internal core search matching javasearchnameenvironment  init    at org eclipse jdt internal core search matching indexbasedjavasearchenvironment create   at org eclipse jdt internal core search matching matchlocator initialize   at org eclipse jdt internal core search matching matchlocator locatematches   at org eclipse jdt internal core search matching matchlocator locatematches   at org eclipse jdt internal core search matching matchlocator locatematches   at org eclipse jdt internal core search javasearchparticipant locatematches   at org eclipse jdt internal core search basicsearchengine findmatches   at org eclipse jdt internal core search basicsearchengine search   at org eclipse jdt core search searchengine search   at org eclipse jdt internal corext refactoring refactoringsearchengine internalsearch   at org eclipse jdt internal corext refactoring refactoringsearchengine search   at org eclipse jdt internal corext refactoring rename renametypeprocessor initializereferences   at org eclipse jdt internal corext refactoring rename renametypeprocessor docheckfinalconditions   at org eclipse jdt internal corext refactoring rename javarenameprocessor checkfinalconditions   at org eclipse jdt internal corext refactoring rename renamecompilationunitprocessor docheckfinalconditions   at org eclipse jdt internal corext refactoring rename javarenameprocessor checkfinalconditions   at org eclipse ltk core refactoring participants processorbasedrefactoring checkfinalconditions   at org eclipse ltk core refactoring checkconditionsoperation run   at org eclipse ltk core refactoring createchangeoperation run   at org eclipse ltk core refactoring performchangeoperation run   at org eclipse core internal resources workspace run   at org eclipse core internal resources workspace run   at org eclipse ltk internal ui refactoring workbenchrunnableadapter run   at org eclipse jface operation modalcontext modalcontextthread run ,562770.0
528734.0,JDT,UI,CLOSED,DUPLICATE,Migrate deprecated uses of HTMLPrinter (StringBuffer -> StringBuilder),2017-12-15 05:12:12,0.06845173828177044,these classes uses the deprecated implementations of htmlprinter   org eclipse jdt internal ui text htmlannotationhover org eclipse jdt internal ui text java hover nlsstringhover org eclipse jdt internal ui text javadoc    move to stringbuilder implementations instead of stringbuffer,519783.0
573122.0,Oomph,Setup,CLOSED,DUPLICATE,Installer Build 5073,2021-04-25 00:58:14,0.05700593330311993,created attachment   blank installation screen  every time i try to install eclipse i get a blank screen at the installer and it will not let me download install anything  i need this for my class and without it i will fail the course  how do i rectify this issue  i am brand new to this and am still learning ,573116.0
512518.0,Equinox,p2,CLOSED,DUPLICATE,"Updater error: ""No repository found containing: osgi.bundle,org.eclipse.core.resources,3.11.1.v20161107-2032""",2020-02-17 06:52:32,0.05465808635187574,i have just installed eclipse   on the work pc  and the updater component suggested that there are some updates available   i clicked through the updater wizard to update all of them  and then i got this errors   no repository found containing  osgi bundle org bouncycastle bcpkix           no repository found containing  osgi bundle org bouncycastle bcprov           no repository found containing  osgi bundle org eclipse ant launching           no repository found containing  osgi bundle org eclipse ant ui           no repository found containing  osgi bundle org eclipse cdt core native         no repository found containing  osgi bundle org eclipse cdt core           no repository found containing  osgi bundle org eclipse cdt core             no repository found containing  osgi bundle org eclipse compare           no repository found containing  osgi bundle org eclipse core filesystem           no repository found containing  osgi bundle org eclipse core resources           no repository found containing  osgi bundle org eclipse cvs           no repository found containing  osgi bundle org eclipse debug ui           no repository found containing  osgi bundle org eclipse   ui css core           no repository found containing  osgi bundle org eclipse epp logging aeri core           no repository found containing  osgi bundle org eclipse epp logging aeri ide           no repository found containing  osgi bundle org eclipse equinox launcher           no repository found containing  osgi bundle org eclipse equinox launcher                 no repository found containing  osgi bundle org eclipse equinox   transport ecf             most probably this is due to the fact that the pc is behind a corporate firewall   however  i have correctly configured the http and https proxy inside eclipse preferences  and i have also added these lines to eclipse ini   dhttp proxyhost   my proxy ip    dhttp proxyport   my proxy port    dhttp proxyuser   my proxy user    dhttp proxypassword   my proxy pass    dhttps proxyhost   my proxy ip    dhttps proxyport   my proxy port    dhttps proxyuser   my proxy user    dhttps proxypassword   my proxy pass      but it s still not working  it looks like the updater is ignoring the http https proxy settings ,519931.0
552536.0,Platform,Releng,CLOSED,DUPLICATE,I20191029-1800 nightly build failed,2019-10-29 23:54:34,0.08724524552291767, error  cannot resolve project dependencies   error    software being installed  org eclipse jdt       qualifier   error    missing requirement for filter properties        org eclipse swt       qualifier requires  org eclipse equinox   iu  org eclipse swt gtk linux          qualifier       qualifier   but it could not be found  error    cannot satisfy dependency  org eclipse jdt       qualifier depends on  osgi bundle  org eclipse ui cheatsheets                error    cannot satisfy dependency  org eclipse ui       qualifier depends on  osgi bundle  org eclipse swt                error    cannot satisfy dependency  org eclipse ui cheatsheets       qualifier depends on  osgi bundle  org eclipse ui                error    error  see   resolution troubleshooting for help   error  cannot resolve dependencies of mavenproject  org eclipse jdt org eclipse jdt       snapshot    opt public eclipse builds   gitcache eclipse platform releng aggregator eclipse jdt org eclipse jdt pom xml  see log for details     help     error    error  to see the full stack trace of the errors  re run maven with the  e switch   error  re run maven using the  x switch to enable full debug logging   error    error  for more information about the errors and possible solutions  please read the following articles   error   help        ,552535.0
573217.0,Platform,Debug,CLOSED,DUPLICATE,NPE in LaunchConfigurationsDialog.refreshLaunchConfigurationView,2021-04-29 06:24:10,0.13615860104452795, entry org eclipse ui                    message unhandled event loop exception  stack   java lang nullpointerexception  at org eclipse debug internal ui launchconfigurations launchconfigurationsdialog refreshlaunchconfigurationview   at org eclipse debug ui prototypetab postapply   at org eclipse debug internal ui launchconfigurations launchconfigurationtabgroupviewer   widgetselected   at org eclipse swt widgets typedlistener handleevent   at org eclipse swt widgets eventtable sendevent   at org eclipse swt widgets display sendevent   at org eclipse swt widgets widget sendevent   at org eclipse swt widgets display rundeferredevents   at org eclipse swt widgets display readanddispatch   at org eclipse jface window window runeventloop   at org eclipse jface window window open   at org eclipse debug internal ui launchconfigurations launchconfigurationsdialog open   at org eclipse debug internal ui launchconfigurations launchconfigurationpropertiesdialog open   at org eclipse debug ui debuguitools openlaunchconfigurationdialog   at org eclipse debug internal ui launchconfigurations launchdelegatenotavailablehandler lambda     at org eclipse swt widgets runnablelock run   at org eclipse swt widgets synchronizer runasyncmessages   at org eclipse swt widgets display runasyncmessages   at org eclipse swt widgets display readanddispatch   at org eclipse   ui internal workbench swt partrenderingengine   run   at org eclipse core databinding observable realm runwithdefault   at org eclipse   ui internal workbench swt partrenderingengine run   at org eclipse   ui internal workbench   createandrunui   at org eclipse ui internal workbench lambda     at org eclipse core databinding observable realm runwithdefault   at org eclipse ui internal workbench createandrunworkbench   at org eclipse ui platformui createandrunworkbench   at org eclipse ui internal ide application ideapplication start   at org eclipse equinox internal app eclipseapphandle run   at org eclipse core runtime internal adaptor eclipseapplauncher runapplication   at org eclipse core runtime internal adaptor eclipseapplauncher start   at org eclipse core runtime adaptor eclipsestarter run   at org eclipse core runtime adaptor eclipsestarter run   at java base jdk internal reflect nativemethodaccessorimpl     at java base jdk internal reflect nativemethodaccessorimpl invoke   at java base jdk internal reflect delegatingmethodaccessorimpl invoke   at java base java lang reflect method invoke   at org eclipse equinox launcher main invokeframework   at org eclipse equinox launcher main basicrun   at org eclipse equinox launcher main run   at org eclipse equinox launcher main main ,572910.0
536600.0,Xtend,Core,CLOSED,DUPLICATE,unable to provison xtend-maven-plugin 2.14.0 during the maven build,2018-07-03 10:24:15,0.07032197615923377,created attachment   build log from local pc  build is failing for model transformation on jenkins server at eclipse with the below error    note  i am successfully able to execute the build on the local pc  with this i can think that xtend maven plugin on jenkins server is corrupt or it has some compatibility issues     info      xtend maven plugin       compile     org eclipse   transformation build      warning  error injecting  org eclipse xtend maven xtendcompile com google inject provisionexception  unable to provision  see the following errors      error injecting constructor  com google inject internal util  computationexception  com google inject internal util  computationexception  java lang securityexception  class  org eclipse core runtime operationcanceledexception  s signer information does not match signer information of other classes in the same package   at org eclipse xtend maven xtendcompile  init     while locating org eclipse xtend maven xtendcompile,536445.0
564803.0,Platform,UI,CLOSED,DUPLICATE,Eclipse fails to startup with NPE from subscribeCssThemeChanged method,2020-06-30 14:48:47,0.144073216617315,created attachment   eclipse error log  the problem was reported to sts here      projects   issues    the original reporter is a windows user   the problem is also easily reproducible for me on libux  by doing exactly as the reporter says     download eclipse     for java developers    open it in a new workspace   install sts     from eclipse marketplace   i m still trying to dig in further to understand why this happens exactly  i suppose it could be something particular about the sts bundle that causes it  the error trace however doesn t seem to touch on any sts bundles code   also  even if our bundles were completely broken  it do not think this should ever cause eclipse to crash so completely that it can not even startup at all   there is this npe in the error log    entry org eclipse equinox event                    message exception while dispatching event org osgi service event event  topic org eclipse   ui css swt theme thememanager themechanged   themeengine org eclipse   ui css swt internal theme themeengine    theme theme  id org eclipse   ui css theme    label  light   osversion null   restore false  device org eclipse swt widgets display    to handler org eclipse   core di internal extensions eventobjectsupplier dieventhandler    stack   org eclipse   core di injectionexception  java lang nullpointerexception  at org eclipse   core internal di methodrequestor execute   at org eclipse   core di internal extensions eventobjectsupplier dieventhandler handleevent   at org eclipse equinox internal event eventhandlerwrapper handleevent   at org eclipse equinox internal event eventhandlertracker dispatchevent   at org eclipse equinox internal event eventhandlertracker dispatchevent   at org eclipse osgi framework eventmgr eventmanager dispatchevent   at org eclipse osgi framework eventmgr listenerqueue dispatcheventsynchronous   at org eclipse equinox internal event eventadminimpl dispatchevent   at org eclipse equinox internal event eventadminimpl sendevent   at org eclipse equinox internal event eventcomponent sendevent   at org eclipse   ui css swt internal theme themeengine sendthemechangeevent   at org eclipse   ui css swt internal theme themeengine settheme   at org eclipse   ui css swt internal theme themeengine settheme   at org eclipse   ui css swt internal theme themeengine settheme   at org eclipse   ui css swt internal theme themeengine restore   at org eclipse   ui internal workbench swt partrenderingengine setcsstheme   at org eclipse   ui internal workbench swt partrenderingengine initializestyling   at org eclipse   ui internal workbench swt partrenderingengine   run   at org eclipse core databinding observable realm runwithdefault   at org eclipse   ui internal workbench swt partrenderingengine run   at org eclipse   ui internal workbench   createandrunui   at org eclipse ui internal workbench lambda     at org eclipse core databinding observable realm runwithdefault   at org eclipse ui internal workbench createandrunworkbench   at org eclipse ui platformui createandrunworkbench   at org eclipse ui internal ide application ideapplication start   at org eclipse equinox internal app eclipseapphandle run   at org eclipse core runtime internal adaptor eclipseapplauncher runapplication   at org eclipse core runtime internal adaptor eclipseapplauncher start   at org eclipse core runtime adaptor eclipsestarter run   at org eclipse core runtime adaptor eclipsestarter run   at sun reflect nativemethodaccessorimpl     at sun reflect nativemethodaccessorimpl invoke   at sun reflect delegatingmethodaccessorimpl invoke   at java lang reflect method invoke   at org eclipse equinox launcher main invokeframework   at org eclipse equinox launcher main basicrun   at org eclipse equinox launcher main run   at org eclipse equinox launcher main main  caused by  java lang nullpointerexception  at org eclipse   ui internal workbench swt partrenderingengine subscribecssthemechanged   at sun reflect nativemethodaccessorimpl     at sun reflect nativemethodaccessorimpl invoke   at sun reflect delegatingmethodaccessorimpl invoke   at java lang reflect method invoke   at org eclipse   core internal di methodrequestor execute         more  there s a few others as well  i ll attach the full error log in attachment   i ve subsequently tried to restart eclipse  including on a new   empty workspace but the error just keeps happening and eclipse is unusable   cannot be started ,564475.0
570329.0,Platform,IDE,CLOSED,DUPLICATE,CDT Update to 2020-12 (10.1) has Blind Folded the Dark Theme.,2021-01-13 10:16:42,0.05705753883586732,after update the dark theme mode shows the task bar and many other dialog in pitch black color where as the text may also be black and eventually we don t see any text  it becomes un usable       configuration details    product  eclipse ide            installed features   org eclipse platform          ,569790.0
553581.0,Platform,UI,CLOSED,DUPLICATE,UI Freezes in HTML editor with open .xhtml JSF page,2020-02-05 06:12:53,0.08633889613996432,created attachment   the log from when the freeze happened  reported by the eclipse ui responsiveness monitoring plugin  product  eclipse ide for enterprise java developers version        settings  mostly defaults  manual proxy settings  theming turned off extra plugins  jrebel    apt  checkstyle platform  linux    windows   general project description  jsf      spring      hibernate      we are experiencing severe ui freezes of around   seconds  this happens on different occasions but seems to always be related to the html editor    observed causes    when switching from to java editor    prerequisites        a   java file opened in the java editor       a   xhtml file with jsf contents opened in the html editor   steps to reproduce        switching between the open editors       regularly typing something into each of the editors       eventually it will freeze    when selecting text in the html editor   prerequisites        a   xhtml file with jsf contents opened in the html editor   steps to reproduce        try to select text inside of the html editor  i had the best luck of reproducing the freeze when doing both of those actions at the same time  it is not    reproducible with the steps described above but requires some  explorative  clicking and typing around   for analyzing purposes i have activated the ui responsiveness monitoring and found some entries in the log when trying to provoke the described behaviour     now i m on linux but i also experience this behaviour on windows   and also with the previous eclipse version  on windows   i was able to somehow shorten the freezes to a maximum of   seconds by turning everything i could possibly think of  off  that s not really what i want because then i don t have recommendations etc ,552373.0
541181.0,Community,Servers,CLOSED,DUPLICATE,download.eclipse.org is down,2018-11-15 02:42:15,0.060773725653069356,not able to access download eclipse org as it is down ,541179.0
533598.0,z_Archived,Tycho,CLOSED,DUPLICATE,unpack=true is not respected during tycho build,2021-04-28 16:52:00,0.06956167319082976,hi     i m trying to migrate a pde build application to eclipse tycho  and after tackling down the first n issues i face something that i m not sure could be an absolute show stopper for us   we have  a lot of bundles we need to unpack for further processing after build  we do that by using the  unpack  attribute of the feature xml file of pde  this worked well for years now  but with tycho  it seems like only the bundleshape attribute in the plugin manifest seems to work  since we talk about     bundles  this is not a real option       is this intended      if so  is there any plan to change that   cheers  moritz,409097.0
549256.0,PDE,UI,CLOSED,DUPLICATE,Eclipse Application Run Configuration Plug-ins filter resets start levels,2019-07-15 02:16:12,0.059915590376507115,created attachment   image of steps to reproduce the problem  after having launched an eclipse application from a product file  applying or running the same application after modifying the plug ins used through the run configuration dialog whilst having a filter applied  resets any  start level  or  auto start  set to the default  causing application startup errors   a synchronize and launch from the product file must be done again to correct the run configuration   modifying the plug ins used  without  a filter does not cause a problem   modifying the plug ins used  with  a filter  but  clearing the filter prior to applying or running does not cause a problem   i ve attached an image of the flow of the problem in an attempt to help clarify ,545614.0
552950.0,JDT,Core,CLOSED,DUPLICATE,CCE in Parser#consumeMethodHeaderRightParen on hover,2020-05-18 19:03:38,0.10507337559655335,in jdt ui code  with gerrit patch    c    imported in the workspace  go to completionproposalcomputerregistry java  line    having the following code     display asyncexec              new messagedialog   title  null    default image     message  messagedialog error  new string     idialogconstants ok label                    override     protected control createcustomarea               link link  new link              link settext              link addselectionlistener                 override       public void widgetselected                 preferencesutil createpreferencedialogon    org eclipse jdt ui preferences codeassistpreferenceadvanced   null  null  open      non nls                                            griddata griddata  new griddata              griddata widthhint  this getminimummessagewidth        link setlayoutdata              return link                         open       hover on  composite  in  createcustomarea     and we get the following exception    java lang classcastexception  org eclipse jdt internal compiler ast typedeclaration incompatible with org eclipse jdt internal compiler ast abstractmethoddeclaration  at org eclipse jdt internal compiler parser parser consumemethodheaderrightparen   at org eclipse jdt internal compiler parser parser consumerule   at org eclipse jdt internal compiler parser parser parse   at org eclipse jdt internal codeassist impl assistparser parseblockstatements   at org eclipse jdt internal codeassist impl assistparser parseblockstatements   at org eclipse jdt internal codeassist impl engine parseblockstatements   at org eclipse jdt internal codeassist impl engine parseblockstatements   at org eclipse jdt internal codeassist selectionengine select   at org eclipse jdt internal core openable codeselect   at org eclipse jdt internal core compilationunit codeselect   at org eclipse jdt internal core compilationunit codeselect   at org eclipse jdt internal ui text java hover abstractjavaeditortexthover getjavaelementsat   at org eclipse jdt internal ui text java hover javadochover internalgethoverinfo   at org eclipse jdt internal ui text java hover javadochover     at org eclipse jdt internal ui text java hover bestmatchhover     at org eclipse jdt internal ui text java hover bestmatchhover     at org eclipse jdt internal ui text java hover javaeditortexthoverproxy     at org eclipse jface text textviewerhovermanager   run ,509165.0
560662.0,z_Archived,Tycho,CLOSED,DUPLICATE,Eclipse-Installer Profile is broken,2021-04-28 16:51:48,0.06220585900763729,created attachment   screenshot of exact error message   i m trying to setup a new clean environment of tycho  but the installer failed  most probably because maven org no longer supports http connections   sadly the eclipse installer does not allow to copy the full message  so i have attached a screenshot of the error in this ticket ,553434.0
512274.0,JDT,Core,CLOSED,DUPLICATE,[newindex] deadlock in main thread when calling BinaryType.getSourceFileName,2017-02-16 06:25:34,0.09276309612834296,created attachment   jstack dump of eclipse showing deadlock     using     with xtext causes occasional ui lockups  i can t tell if many of them are new or not  but i have now hit one that has deadlocked completely   the main thread s stack trace is   main     prio   os prio   tid   nid   in object wait         java lang thread state  waiting    at java lang object wait   at java lang object wait   at org eclipse jdt internal core nd nd acquirereadlock     locked        at org eclipse jdt internal core nd databaseref lock   at org eclipse jdt internal core nd java typeref lock   at org eclipse jdt internal core nd java model indexbinarytype sourcefilename   at org eclipse jdt internal core binarytype sourcefilename   at org eclipse jdt internal core binarytype getsourcefilename   at org eclipse xtext common types ui trace tracefortyperootprovider getjavasimplefilename      snip    the full stack trace as dumped from jstack is attached ,511666.0
535628.0,CDT,cdt-lsp,CLOSED,DUPLICATE,CodeLens by Cquery LS showing wrong information,2018-07-01 06:03:36,0.05294109639934551,when we create a new file  codelens shows correct information but when we close and reopen that file  information displayed by codelens is incorrect  it just doubles up the  refs  and  calls    i looked into this and found that when a new file is being created  cquery creates two index files   filename cpp and filename cpp json in folder with single      in the prefix  in it s cache directory  but when we close and reopen that file  it again creates those two index files in the same folder as before but with different names  i think this may be the reason why codelens is showing wrong information ,535631.0
